superkingdom	phylum	class	order	family	genus	PRMT_FM1_FR_MONT_20240807_bc25_D6323	PRMT_FM2_FR_MONT_20240807_bc26_D6323	PRMT_FM3_FR_MONT_20240807_bc27_D6323	PRMT_FO1_FR_ONT_20240807_bc10_D6323	PRMT_FO2_FR_ONT_20240807_bc11_D6323	PRMT_FO3_FR_ONT_20240807_bc12_D6323	PRMT_FP1_FR_PB_20240807_bc40_D6323	PRMT_FP2_FR_PB_20240807_bc41_D6323	PRMT_FP3_FR_PB_20240807_bc42_D6323	PRMT_CO1_canis_ONT_20240807_bc01	PRMT_CO2_canis_ONT_20240807_bc02	PRMT_CO3_canis_ONT_20240807_bc03	PRMT_CP1_canis_PB_20240807_bc31	PRMT_CP2_canis_PB_20240807_bc32	PRMT_CP3_canis_PB_20240807_bc33	PRMT_LM1_canis_MONT_20240807_bc16	PRMT_LM2_canis_MONT_20240807_bc17	PRMT_LM3_canis_MONT_20240807_bc18	PRMT_HM1_human_MONT_20240807_bc28	PRMT_HM2_human_MONT_20240807_bc29	PRMT_HM3_human_MONT_20240807_bc30	PRMT_HO1_human_ONT_20240807_bc13	PRMT_HO2_human_ONT_20240807_bc14	PRMT_HO3_human_ONT_20240807_bc15	PRMT_HP1_human_PB_20240807_bc43	PRMT_HP2_human_PB_20240807_bc44	PRMT_HP3_human_PB_20240807_bc45
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	0	0	0	49.2347379661612	51.305611874389	41.9313606954292	0	0	0	0	0	0	0	0	0	0	0	0	360.927709748539	308.540492668842	218.863950374147	867.032678649512	276.571747024983	432.169774258478	257.852380314517	183.015773361856	351.989110389738
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	4078.37163486056	5211.11511972706	3443.33902316216	5918.02126136559	8113.22730473958	9050.90032281284	2473.54036507423	2301.45486914372	2463.49078653028	6675.08263733828	4779.89419205192	5026.61437374355	6459.6090612571	11500.1451203867	7364.9271387419	4895.21664989785	13814.1869009336	12222.1402699779	418.816410406476	238.401286735094	219.581182173136	710.526963626857	248.349315689273	359.30945801658	211.229068200478	146.788137027854	415.444969587893
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unassigned	637.738281600962	716.049789416012	441.094295608552	937.905288414451	1360.32864140392	1172.59440930028	402.297825837335	330.128184548066	347.025358307606	0	0	0	0	38.5682209350062	37.3772567219612	0	57.3289458411983	42.4488615430239	513.381681184201	378.99786153319	303.342734802249	810.259981277395	468.593314556946	502.726624686599	345.946186200863	237.79601670261	537.913221025121
Bacteria	Firmicutes	Clostridia	Clostridiales	missing	Monoglobus	16117.9201304923	20449.2487199124	13357.910931721	28456.6323764659	38316.8217502233	43932.2590968284	9621.86486689659	9112.85199541619	9981.23290884052	256.379053889017	154.901006299212	226.407352717102	140.226643353206	366.674071109904	174.677666803756	117.257835694973	344.234720844847	334.337353840015	8862.19227762293	5400.28742382152	5496.96632580362	24628.5678758599	7964.60793411735	12299.9520095355	5755.98891267011	3041.27438791039	8457.98960791379
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Dysosmobacter	10513.6564450411	12845.438080096	8651.56093328276	16925.8959029647	22043.0720213864	23286.9085882798	5927.1340832056	5674.78156118515	6149.66452193524	639.48141466507	364.518333943792	566.687144446054	518.668409422337	872.27263703471	601.025897409645	419.122834428771	1147.83559613319	1101.78730387511	3730.6048934432	2273.46262429	2388.91493936619	9460.05397555011	3080.40706003111	5779.35752939189	2253.38249591208	1283.28102576318	3728.07500890736
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	12562.4589412629	15985.8247280796	10536.966766156	20485.3193585111	27099.3014449904	29106.9330951333	7149.75212473449	6770.70617323637	7324.08493951053	1071.51141677705	617.708113129957	897.237223962157	848.855756097877	1604.95022095413	1165.13231131998	626.298466055946	1726.28103145934	1967.87825638329	1022.76859865994	684.464239859264	845.691423589667	2726.8243688186	1062.99189301014	1565.12870632093	789.040235243966	347.93821951511	1249.18272575744
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter	0	95.0713775341892	45.1968736967016	95.2809655217757	99.8041996312082	90.6325687282865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium	112.438017672285	155.254211512265	120.999018125045	162.413433198518	248.320846305105	248.695554952471	90.1746453189315	91.1114407344252	54.1272093745773	0	0	0	0	0	45.9305407519268	0	48.0472029030863	72.0814616000662	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	0	0	0	37.3441180739271	0	65.7427134289726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.6868129544668	0	0	0	0	34.1783659028638
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfonispora	121.924416000967	199.524638067421	124.41652313008	175.351477027941	251.849852104667	237.99895493588	101.940770847608	94.4315128611024	89.5725960339765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	0	0	0	0	0	50.4670229353319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	298.793228032845	294.33456978823	245.093008888757	476.112400568193	624.870900900983	605.023942502079	141.52944171006	190.976749896273	135.918741254942	4023.65559129693	2969.3422310002	3287.97471939115	6927.60970612586	12490.2311754876	8139.53385569442	5573.94492371016	14576.1952108076	13313.7853996519	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola	0	0	0	85.3810902054619	85.5585481623503	141.610321303042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	unassigned	0	0	0	0	45.7095515958523	58.0228192636934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	252.162961900203	177.476599565414	214.440797242071	146.996256011965	278.651241700338	306.188368510352	108.154680243227	61.9505978842105	171.162249244771	186.370216136375	118.036149448875	106.644430766154	221.925914843432	303.773507558077	99.6369899730077	87.5510947425682	359.999469809219	272.844771140747	191.404762187714	129.111656247893	246.232888671472	324.209856986588	201.19345136839	174.100518616513	195.176219994768	81.8752806236622	255.207286131281
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	579.282104864797	753.847573866508	343.930033542076	2148.41931633692	2855.92282717518	3048.38763116623	767.548982983302	786.421531960568	756.854947564163	0	0	0	37.7486785366207	36.8657310425066	0	0	42.2612719644052	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	0	0	0	0	0	54.2187657556922	0	0	0	105.728973414844	57.5673359080191	38.4466331552717	56.4457883850316	140.955095589894	81.1043012591196	61.5972482087541	243.73483223218	135.703152510996	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptacetobacter	985.524213974339	778.426216391988	1074.07289587391	510.062319007212	844.045505031822	1041.36465576209	754.495040615108	221.88629586546	615.894144744367	225904.178351176	151967.202983587	180819.573904648	187883.403738557	338886.702857438	236367.805600229	148752.895493292	381547.483347342	380197.229025229	854.657055161628	432.369349878452	930.920582995501	1215.01442217665	927.952202196512	786.85097506054	669.932390864097	375.615403457302	1103.6401469473
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	0	0	0	65.8633295808564	0	56.6880361727983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	3858.95123252317	5403.69770148436	3435.62891752215	6167.66235088537	8027.37057100324	8555.2737792337	2378.1092424662	2334.48794434501	2507.36191052123	9271.50509272516	6260.56783124546	6400.67666491029	7323.80553590724	13853.39212353	7967.54800848754	6066.36620232187	16045.3268753113	13747.7834482574	39.8700849251409	0	42.0352178642654	66.0854859684431	51.0847610324992	33.1009791301771	0	0	51.0442926642844
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	567.077890889055	743.59813554542	422.884605471448	1010.7862542133	1448.10237683162	1591.58375986839	437.232653306944	397.299598623207	446.190095385592	45.9403585395714	0	0	39.0925501523941	58.7932873726952	45.9344486651519	0	72.3009353648997	80.4274295617281	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	0	42.8312383254441	33.5127503172489	0	55.2678866358965	59.6257411697251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	260.194245181927	306.328336966248	194.838255252039	317.287990728615	394.289314485792	325.873281578947	170.833846900769	191.87995301537	168.448545235655	90.1778998919383	54.5669557139712	68.0057788636942	74.1526042481536	113.166636468985	77.8222777408381	45.1755504175856	132.938803900201	137.755820469029	121.711576302455	72.943340772577	37.7358675181177	147.852991841902	87.4965522604167	137.905742667434	66.6722439111009	46.4726039745729	115.941552893047
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	89.6113034125086	76.5727275686753	93.9198586095831	189.788135703627	222.855636101531	285.538798275865	0	46.2689326304175	75.8981908911065	0	0	0	0	0	0	0	0	0	296.32490661429	254.736832261048	222.907455102624	964.563869807144	453.198323889359	516.706696395053	220.228838499158	126.559215400546	331.882465542448
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	6019.09809680453	7764.56483699794	5132.63220638504	9414.67586684821	12580.8875018776	13269.6539740089	3552.22289639786	3553.1898378846	3643.60160961538	667.383365048463	428.367230640251	510.700986136442	581.539143334054	938.223244116084	668.582395817482	440.370988259243	975.2403997266	1094.26296422966	7922.02905877295	5619.61162244287	5024.29715102349	19035.14794046	7253.6850876991	10540.6766518108	5084.41173261898	3316.81666209032	7668.33996942342
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	0	62.2571288036566	0	58.1617466020206	64.1880520397152	106.284402007848	0	35.7175051727742	0	235.568857201915	136.500320919409	187.019959474374	161.770383045934	344.865697023692	244.796683939988	118.057204019319	380.227694426064	468.924756793362	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus	6633.95085617352	8436.17683524895	5760.68088284911	11352.3806379	15307.9566433033	16449.7108234911	3809.10913640488	3608.87552145343	4223.62459635691	93.6988174660786	68.2307540988331	64.5838503068308	104.010266574559	96.8138912544044	79.7329233216017	80.4885597752484	121.886551166843	141.927650071878	1373.02583651714	1013.28764901046	860.251114614569	3991.97479619221	1695.62707630712	2018.29433184489	939.974683586891	697.526679820375	1512.20607062701
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	992.925140450303	1339.17943008343	846.799878626629	1862.8652833695	2124.80450820217	2561.25528290635	594.018357564136	550.519156334646	576.453183188914	375.909591876299	334.928609906492	360.224765718965	267.244425913507	555.630177193501	372.637432321759	277.019777536952	645.261306659473	654.801039607601	1041.5067381011	876.822325340883	738.040593576296	2665.97259856722	961.314293423546	1618.47506533344	653.427067056291	492.940790685781	1116.61812364822
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	3198.93605676325	3837.87942881927	2552.8471776788	4939.98522792913	6528.75591926232	7391.60693546658	1993.66732229067	1675.04742055511	1841.04485193743	43.0373470049455	0	41.3956306026216	42.5641428745869	48.9401711926777	48.6834666256156	38.1070498760546	74.4075331091871	74.8884275149672	1491.90829352509	1305.71694045802	915.409697172878	4291.30453330015	1790.5848708021	2306.30283228743	992.64979089281	811.885994059081	1592.0951273199
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Drancourtella	53.8902492344162	72.192625646961	33.234987380057	95.0457933299282	146.373810284516	135.200376704336	31.6145361251479	0	41.9547174924837	0	0	0	0	58.0569012929017	0	0	43.4029290322393	48.6207537139487	837.372385241419	553.4812349367	465.03713222593	2114.74607829375	668.010803271926	1242.1302268851	603.157165524717	340.177082698637	912.534509868905
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	50.206407466301	0	0	78.5425662792541	96.8214452451453	77.3938247559971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	121858.818362074	151325.291084474	101580.83412716	199629.164788043	262293.369390446	286762.724508801	72231.6062620211	66213.5116758599	72380.7140852649	43604.3879220492	27005.7589629639	35194.9881487178	32184.7956198122	55154.0388156036	42689.5214239588	26016.8337314577	67382.2510881303	72625.5932271641	144388.386054723	94877.5182653397	98679.5405202927	357994.184046139	123258.478987811	208988.441269608	93467.0999416462	52548.6912919991	154583.453231447
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	1771.68536452028	2146.46628847381	1568.29019652667	2834.24163097109	3568.59000807169	3983.09989079656	1145.05601529245	1064.24326317093	1131.61137191267	696.181547814995	462.076921485772	545.941624960073	546.681867422428	1017.2039954818	825.431181424235	489.653638710239	1121.50522042973	1324.61157201269	3620.53381156001	2428.85748645865	2503.83320131777	8599.91389400511	3029.87076446215	5025.43361256976	2149.31907857325	1419.83165846321	3911.78530160746
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fournierella	233.225413616016	271.494901546054	181.598608090913	267.283270541993	417.049816822453	454.571858237369	123.770788784213	100.103569722383	145.901544959537	4900.85966823767	3147.97935771064	4092.81050651628	3534.75412396105	6539.21671776884	5022.75500792383	3118.05639921505	7867.60047865909	8572.40581060698	0	0	40.4492289061668	49.4841382373328	0	32.9963741880971	30.0724238414267	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	44029.2738746781	56138.6912777051	36892.3526651448	72603.6215300824	95831.9014551309	104596.312052806	25770.4486383157	24109.3138177104	25846.5137841655	77.2970616491004	89.0458419310744	87.8509579685266	131.573763015397	269.528835545462	103.460420101215	55.6870584542171	231.409417296814	142.228047575846	89.802947266662	81.9530123229187	128.150108313669	172.285375949072	76.6023961997617	141.789025890311	94.9695147029424	42.4212946903699	144.336143198496
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Harryflintia	331.350502223055	335.74398909813	279.94163208048	564.397813664574	744.866665777242	692.117194152116	213.50549719255	189.762220777805	140.474565355539	297.927268704372	202.691343553279	229.078330777506	181.559139414398	322.835270102495	229.076369850815	184.290297558332	473.539104176406	419.888685571187	310.412070087346	203.845899965764	151.83041552311	552.490986664858	310.406273084041	361.599903333902	183.549110377921	118.15514433563	325.106375949372
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Hydrogenoanaerobacterium	296.40865254554	307.551586095765	258.353013521111	591.087986596184	638.24007867873	798.389537558996	206.080484008368	166.76349815976	162.776046052787	457.622691118183	244.295871642265	354.855241902156	307.56614408838	574.427768985462	376.13353956494	207.011557114059	625.118686122531	744.537620172026	198.749011759532	116.803598826124	124.864604226437	384.625914115509	145.523375395699	298.363975258526	189.588677056302	57.1610066488845	211.645888029421
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	missing	42744.9140773808	55089.4890247896	36306.9909414447	74883.5168215322	100975.883595439	108199.048970078	24472.5846134	22825.4352207356	23919.4700340802	319.807504399641	275.654948697275	234.292364155883	292.144494270919	637.515061310838	206.220766091728	220.886762418959	615.482077417279	557.259596540038	1201.33976834414	964.737341562518	838.075108082093	2719.75347078907	1409.4185484236	1565.08834522786	705.126824485195	597.745184236013	1156.25946467456
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	1383.94307568975	2063.26119291105	1300.46602169822	2384.16664643667	3065.8784373101	3571.82853051404	830.747233243024	722.347152555872	839.627144223119	3046.81770471318	1978.12342657914	2519.904239535	2342.28222198546	4267.28854492358	2885.327881788	1765.80636255595	4889.60189792724	5362.63153080919	58.8622151418523	76.608014259371	59.4747791914028	163.133066196211	80.866755516842	98.9143302662122	42.1785835287902	33.5767193197224	82.8501185667247
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	3116.47361767	3417.41999971058	2429.17483574523	4729.13520285117	6140.66190378187	6950.50746281737	1620.61820370781	1355.68365129012	1599.24664242084	39.1181323446701	0	37.598371316904	51.3295782180935	81.3199526865704	0	0	97.2875862458013	66.3581654676084	2131.58840653223	1666.51297647087	1393.34695750945	5609.93023558336	2520.83186255315	3184.90322996198	1449.85450812412	1031.54529460154	2082.79826980211
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Paludicola	310.340376210383	423.347564384369	234.353633007237	504.245474720374	631.422794341306	662.296759497343	194.430798616097	185.184995789639	240.187397562852	109.687096399882	91.5802732711509	122.102337325149	107.643028315787	165.189543271727	106.52512418618	80.5983452363034	163.788093409721	193.093688392056	358.30917298384	271.041655753029	231.325909187147	895.491271217343	329.474553803339	435.374055867116	272.047230463626	144.364732069025	405.282615691402
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	2465.95816270564	3252.12566555197	2008.80570881111	3837.01748968703	5713.47792374424	5860.49542469876	1545.2900195606	1514.22474243409	1310.9464905173	1363.91883137804	774.570220228647	1022.10757564661	900.758782953779	1572.04053032106	1220.80108618734	728.513692131454	1828.03766935437	1902.76933508784	0	0	0	52.5057681209096	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	553.706866442278	795.846206679736	522.478884230019	1095.20239715764	1404.679672233	1659.88804572517	432.430911897841	282.803959289515	405.02955943611	413.351824281063	257.902346997019	325.538053731593	276.033174785065	579.231506250547	380.459634704563	236.861802317086	688.14049171629	681.606527283364	424.218138470221	313.361306558	337.355342505833	1123.04973868902	417.718791786529	594.280401724127	243.74462809905	212.25306208054	439.788714872247
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	1423.93020580614	1818.13890642482	1050.63954677174	2059.5603837492	2953.80604427892	3209.19535225046	812.356088742162	778.470824124743	786.018891476144	49.1619331785464	0	0	0	60.5664975897577	0	0	44.4490827980426	54.236922992713	1274.36296188463	930.054820432459	812.910185315259	2944.77276062923	986.243439888455	1931.10217538493	791.464647627908	499.976684591028	1294.57675559046
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	68866.311574516	91577.8851818671	56343.1159682339	122136.198523069	170820.116385652	179467.089041933	40286.4338083679	39180.3933920681	41749.7767078498	968.057035246587	659.810526707745	759.83416864831	810.033712690356	1498.87059989204	835.308248618377	560.867145244902	1721.87396465294	1571.95501220163	45918.6139680337	32819.8316372031	24262.0689731642	126063.412840034	49462.4439320753	63029.526296306	32052.6361194707	19634.2890233344	44107.3742354388
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	564.057560711156	698.867525806295	544.139838153237	1032.49442469971	1277.07585687277	1318.15741648629	404.735192370721	349.342710880202	373.639433986195	2849.73455548208	1738.24664222393	2049.33668628292	2133.55035460286	3621.50228884602	2678.45511088343	1520.90848927214	4177.5721555302	4639.803147476	522.156888273719	372.381074403415	367.527116808658	1275.52410775149	502.748567093319	832.710359003151	335.89003644397	234.926214436122	624.00472779134
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	2462.08712235349	3422.46296986882	1959.91236932045	4364.56491920804	5815.23028793646	5870.8960677391	1501.6884811213	1525.50457274497	1494.50328455794	492.301687216948	295.124540093281	304.675972808979	304.68461676921	589.131736278199	371.599710824314	210.38268136598	603.59896127594	692.990386886413	206.541251927408	128.997792811747	105.76247716586	427.615371229719	156.861370095576	216.037757210682	90.0152683830331	65.8490855829598	195.573502697758
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	3165.98764985865	4155.52490480097	2780.19039347118	7143.47454869047	11189.0030180836	9095.9985268782	1805.22067114989	1613.17313481699	1649.59912524866	41.5997055165737	33.4141812697255	0	0	204.374897332859	0	0	73.6504821831865	35.912380308613	100.527843572993	72.4475076852253	67.8182622147392	177.578002612036	71.7326355029389	126.024943405533	81.7363162872437	44.6116204051612	109.28556329568
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Tepidibaculum	82.9111408446562	79.9801977076237	59.487876104539	65.300884328968	132.674910932036	142.543786658252	30.2474530917213	40.9407595294817	0	0	0	0	0	39.4695107618081	0	0	53.9685297957879	42.9793909455719	52.0947525394038	33.3612006324874	0	112.163297834417	71.4404390624875	63.5810253725193	0	0	33.9724519332198
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unassigned	852.278452244752	1106.52223841262	686.79468514182	1279.75831545479	1536.21650732466	1733.16898295578	452.168267183174	478.110057407695	366.037139536281	120.926069528314	0	81.7084103650977	55.9064926017868	102.420615623599	92.5467657845842	53.8112163636768	172.363391652048	155.412696352404	330.063918305077	220.431450568529	210.311682944877	715.549627075709	237.563879618768	454.239591235465	166.628042135616	112.240158546543	293.301158212403
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Colidextribacter	1408.89519534576	1824.93847794056	1092.45972327543	1876.12610554271	2446.06116465234	2627.89319881215	821.263139762871	719.316121480113	693.991395000181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Flintibacter	3090.7878969748	3771.22391775559	2463.16210927132	4363.56584548676	6004.0630316782	6319.31214902945	1802.72201693783	1760.83865733536	1765.01841844142	334.007490925752	172.406919587094	294.036378417882	219.492840473159	485.630085337805	358.373867911093	174.725808726216	545.699864955174	589.883771515627	2163.49145574073	1781.47845443397	1741.19291367071	4795.51258740705	1929.54761535804	3145.3319567694	1393.75301763095	891.280343957577	2415.50751537238
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Intestinimonas	3328.14067599661	4395.84726774426	2546.85405309753	4871.69325343639	6473.95764661431	6881.68485049244	2117.60974673563	1753.18288286057	1929.94484294551	62.5483652031668	30.8338597302057	77.2588308045481	0	95.5938658036748	70.2635973053353	41.1087649125147	76.206445804093	84.124540835725	41.3308201461823	0	0	123.649470053291	0	33.6238287014422	41.6485936089604	0	50.1680662351075
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Massilistercora	260.202295775304	347.300564620989	188.815551117152	534.5262983133	674.340072879947	667.461818702309	168.558936568967	227.403152047617	167.310471713489	62.1875800351381	50.6667009103088	54.1153878477414	42.7511523703282	56.1865812844311	44.9766064066878	0	0	64.3719520946043	69.9667422231368	60.6397638166366	57.0014005036169	150.363450366057	87.1051072062196	106.737754323647	51.0487017613067	0	66.6481368712975
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	Natranaerovirga	102.200714098128	98.3872624778898	59.3934559094438	116.137808108065	163.84691107354	114.321263818631	47.7756563555926	74.4930563262921	48.0744156020233	0	0	0	0	0	0	0	0	91.9281134346851	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	unassigned	unassigned	653.807961171375	722.335212911337	499.472852215041	841.45300364758	1178.7121293239	1103.50885343667	281.413466834883	515.931513841844	260.66820493649	400.645579939973	257.787016362547	407.355433447184	302.690509425622	573.205657383559	520.535003642103	328.133621747496	563.339911751393	764.086151134216	1331.0886138422	867.682249639409	887.556047186484	3051.51680568577	1024.63714272158	1923.91535312173	948.187753853271	479.307797175815	1349.27758111142
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Petrocella	0	0	0	0	34.7387709847205	53.8731102409588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Vallitalea	327.336727107931	441.356648920142	249.190279152537	478.705874214041	595.118304389624	695.59447267234	191.348295508439	184.490208505802	178.259399785184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	58.6039693276387	61.2711626375443	49.6498011427078	142.426579877151	142.667906161389	148.985999270461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absiella	0	0	0	0	45.3804535886887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	0	0	0	0	0	0	0	0	0	3774.92360700558	2758.94905011779	2665.95352706929	1505.74532923274	3411.61416323571	2004.09026326684	730.789754532423	2144.11878542058	1633.82633986465	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacillus	246.728159024327	234.998841328338	190.894635643	432.045794115411	455.349834216547	472.048341654056	295.198895751124	305.207941075897	193.52162228113	592.751895230057	538.929465612121	456.58245415247	339.61920599461	714.748609051779	351.580462568844	162.341308360962	417.409472934444	336.380225667925	0	0	0	45.0123427338684	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Breznakia	0	0	0	0	0	72.03789871454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	0	0	0	0	0	0	0	0	0	50.6233941254559	0	0	0	34.9008082007376	32.1249059220401	0	40.268888337619	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	119.941016176609	183.291379631222	92.5516695570994	345.232326905512	495.963180912608	428.730418916811	192.281503580132	174.702041131457	130.742186674656	1862.32674094729	1292.5669229206	1156.39485290205	1051.27636394991	2177.94836529877	1157.03307106637	345.996070486492	1026.03754514078	800.845316919329	144.137265030404	101.894440218344	81.0680446578985	489.144706050132	195.16305845268	210.147613548789	219.1645413835	108.13568524316	312.34657787106
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	143.830646390035	117.980696851376	109.508885746745	332.788218705711	364.853596064281	249.970436572818	223.893787755137	185.394697022624	204.03426414793	0	36.065749785959	41.8567676824981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	0	76.7008944869578	0	45.5250336746517	71.1803651997484	66.6060741276617	67.0432144280216	39.5543272567993	0	54.089618751199	42.0709922842008	0	0	45.1352766145194	0	0	42.9330792676243	0	0	0	0	0	0	0	0	0	0
