sample_1	sample_2	distance	host	platform	Vregion	workflow	method	db	DNA_isolation_method	sample_nr	sample_name	library
2046	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.403673812942516	Toti	Illumina	V3_V4	EMU	NA	EMUdb	I	4	I4	V3_V4_Illumina
2047	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.551357471632166	Toti	Illumina	V3_V4	EMU	NA	EMUdb	I	4	I4	V3_V4_Illumina
2048	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.852295076003193	Toti	Illumina	V3_V4	EMU	NA	EMUdb	I	4	I4	V3_V4_Illumina
2049	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.823587843449829	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2050	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.374594526956137	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2051	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.547797660664009	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2052	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.907167078173156	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2053	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.899604835454333	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2054	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.414186248912097	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2055	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.439907288761589	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2056	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.634927066450567	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2057	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.997599417563606	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2058	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.487311324356657	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2059	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.622602033298954	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2060	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.826129647222346	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2061	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.554511777451597	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2062	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.660889223813112	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2063	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.560824040180472	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2064	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.751498490525774	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2065	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.701439624727037	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2066	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.873110249066454	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2067	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.574758761522643	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2068	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.854087511817485	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2069	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.924281036579661	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2070	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.559761261031475	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2071	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	0.397273412345002	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2072	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.922963578661025	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2073	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.396916285117961	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2074	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.598268479744036	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2075	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.599803161714954	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2076	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.905912155741413	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2077	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.944445063734206	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2078	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.238078999715828	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2079	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.738549380079765	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2080	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.186853406656061	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2081	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.4218378151701	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2082	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.34475796013461	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2083	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.647599746799417	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2084	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.846175550305526	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2085	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.187551449739321	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2086	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.927870698759267	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2087	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.460710763400228	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2088	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.620325146034204	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2089	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.617294753039858	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2090	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.397715925394548	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2091	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.208907741251326	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2092	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.126134711833733	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2093	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.602008683620402	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2094	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.459288594126488	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2095	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	0.776965327256959	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2096	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.387907847035434	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2097	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.870582626487356	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2098	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_I_4	0.874626186558872	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2099	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.364258852683521	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2100	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.924224634205947	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2101	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.990278512769252	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2102	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_I_3	0.906616212381009	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2103	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.163341091285234	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2104	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	0.593065487604052	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2105	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.974030512997968	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2106	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.810955961331901	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2107	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.872100105831386	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2108	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.4759027266028	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2109	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.368032236400269	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2110	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.27532100509922	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2111	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2112	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.55768221788495	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	1	MN1	V3_V4_Illumina
2113	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.24937458380577	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2114	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.692463118270641	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2115	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.506505190921841	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2116	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.592763742541577	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2117	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	0.457396880306274	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2118	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.891010121634629	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2119	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.599083855527105	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2120	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.825701499701189	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2121	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.456077555518711	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2122	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.735897805694577	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2123	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.803918438192082	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2124	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.498850356294537	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2125	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.840270619492153	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2126	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.65341854736702	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2127	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.462834690322842	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2128	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.668075755233092	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2129	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.991348530623455	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2130	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.44711742263671	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2131	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.288487721244516	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2132	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.502657481185387	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2133	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.703307458548466	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2134	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.887213345939969	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2135	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.435333782872556	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2136	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.849932384369455	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2137	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.869109780529066	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2138	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.66329137138291	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2139	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.931295806950192	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2140	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.915502752620682	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2141	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.230995047466182	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2142	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.59198392615128	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2143	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.666479305058763	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2144	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.933911051865038	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2145	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.908634139768709	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2146	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.537393901461497	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2147	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.610509039754077	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2148	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.520003729212553	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2149	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.299688169947379	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2150	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.26991259386926	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2151	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.460973637392851	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2152	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.851633897886122	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2153	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.424512046432422	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2154	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.653541165109289	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2155	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.377723949221729	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2156	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.582806145503841	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2157	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.312209433536448	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2158	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.120854585699163	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2159	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	0.48252740033162	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2160	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.445870713415103	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2161	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.223673983825228	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
2162	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.186853406656061	Toti	Illumina	V3_V4	EMU	NA	EMUdb	MN	2	MN2	V3_V4_Illumina
