superkingdom	phylum	class	order	family	genus	species	PRMT_HM1_human_MONT_20240807_bc28	PRMT_HM2_human_MONT_20240807_bc29	PRMT_HM3_human_MONT_20240807_bc30	PRMT_HO1_human_ONT_20240807_bc13	PRMT_HO2_human_ONT_20240807_bc14	PRMT_HO3_human_ONT_20240807_bc15	PRMT_HP1_human_PB_20240807_bc43	PRMT_HP2_human_PB_20240807_bc44	PRMT_HP3_human_PB_20240807_bc45
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas rupellensis	60.0536182189446	20.0179822512851	44.036497472934	70.979705399718	43.2029451879543	35.0350948451088	34.0305361555757	23.0288824900269	49.0120161531423
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaerosporomusa	Anaerosporomusa subterranea	0	0	0	21.0856175142185	0	20.5292633992049	0	0	0
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella rogosae	444.029490307944	270.252777784016	500.443629664488	646.518768689137	440.802901672272	379.205860252232	371.341826915671	210.262279305088	526.13076154487
Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia purinilytica	0	0	0	13.7595432576518	0	0	0	0	0
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	42.0240808283271	24.0207113565167	29.0243170967547	40.0115534552103	19.0139783606079	19.009779423941	21.0187974769516	13.0163248856674	32.0154380758841
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium	15.0086002958309	0	13.0109007675107	24.006582791394	18.0132426574086	14.0072041393498	16.0143218872012	0	15.0072365980706
Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	Kiloniella majae	0	0	0	16.2892759006166	0	17.008729668394	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	Martelella lutilitoris	21.0779002801408	12.6407396103013	18.2910441791306	18.503548875517	0	14.8301435244229	0	0	11.7703119498466
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter gelatinilyticus	98.0589047815034	90.2785990919721	100.193513672318	160.784424768552	88.3730945720516	125.279736794828	59.6763366590362	31.6681465599899	66.683385603851
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter haloalkalitolerans	25.8761345857273	20.6241504839383	26.7490057972468	33.7210622919464	36.741715039135	34.9241986229841	0	0	24.4406559856529
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter marisflavi	28.6516030158981	14.3940115446073	18.8436889475738	41.3924528801018	0	38.8119436785195	0	0	29.1320818369746
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella	Terasakiella pusilla	0	0	14.8619120907607	20.9321852834062	14.1726776701679	17.4591156480272	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella	Terasakiella sp. SH-1	48.0337552767742	50.9983854831494	58.7597240792931	108.280187492428	39.15950441186	86.7326272587168	41.3374396591494	0	44.6973147464673
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Gellertiella	Gellertiella hungarica	25.0143346005895	24.9469246150363	23.4845840675115	29.9470632062349	0	13.1535853629565	0	0	28.9636516301886
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter americanus	63.1484881530143	55.6151585573867	53.2146538893528	122.189531134558	69.1347857451882	106.854703415764	0	0	42.864827369395
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aestuariispira	Aestuariispira insulae	74.339127374388	66.7681140436392	65.0373610039333	114.888363131724	48.0776585255492	83.6822261709248	32.6979743473918	20.3971525850528	41.9776937183535
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum doebereinerae	24.1763559802101	11.4667057088855	15.5760687529235	32.1306802782139	20.1035421010845	33.992155877898	0	0	20.1000839299294
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum halopraeferens	21.4599403521248	18.4551515867974	21.0829948183073	31.6520404257994	20.7912082336808	24.5586023313108	0	0	16.7622377739067
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	Niveispirillum irakense	52.0127752413572	39.0061563368626	47.9126977721937	67.9122668314348	30.022137451629	72.8711381168492	15.7565587613615	20.0251156259061	39.060771056672
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum	Pararhodospirillum oryzae	0	0	12.1360239547445	17.5195842859232	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum rubrum	0	0	0	28.5991482359218	0	33.506152541983	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Varunaivibrio	Varunaivibrio sulfuroxidans	68.3002986397766	28.4742795393922	46.9185408166202	90.3509261449738	36.0998625335204	66.6624355148311	20.683860624574	24.0301382309028	25.6125591631677
Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	Sneathiella glossodoripedis	21.1777663834275	18.7216874316126	15.3893102289183	30.1718912315732	18.6335447588558	32.0850149966084	0	0	19.1327080227317
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis	667.382442752911	470.405597398452	552.462863358917	832.228190397386	265.194961345897	494.254091521171	881.788598914122	509.6391820619	1825.88045276527
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	40.1207667629433	37.268065405818	39.5763365643668	33.0091801951821	0	23.9432884151164	0	20.3162610311271	34.6145944157259
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio fairfieldensis	10.0828723555676	0	12.3104714618376	0	0	0	0	0	17.8008682471926
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio vulgaris	25.495718544576	18.7792481163659	18.8587670026492	0	0	0	14.1101581468959	12.7239671389309	33.4230838578037
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Lawsonia	Lawsonia intracellularis	0	0	13.2393296262968	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella	Mailhella massiliensis	66.382058470779	64.0562432603995	99.1685446105775	39.010769272257	19.0139783605979	27.0829434873474	47.9453391660088	32.0413962582789	116.258906333296
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	193.508623247156	119.379835814406	248.051235808788	278.592938410517	218.345099032537	176.809223007503	159.486781481743	106.603421733159	246.75285511109
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	68.4826268048507	40.7582623917126	68.2534082430235	103.469131546778	61.8524163751694	39.325164758006	52.6960521890732	29.5673647573893	68.8823122274416
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	0	0	18.0150933703995	22.0060342254445	20.0799299888594	18.0092583185166	0	11.0138133647955	20.0096487974276
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	0	0	10.0083852057775	10.0027428297475	0	12.0061722123444	12.0125244925702	0	10.0048243987138
