species	Zymo_6323_ONT	PRMT_FM1_FR_MONT_20240807_bc25_D6323	PRMT_FM2_FR_MONT_20240807_bc26_D6323	PRMT_FM3_FR_MONT_20240807_bc27_D6323	PRMT_FO1_FR_ONT_20240807_bc10_D6323	PRMT_FO2_FR_ONT_20240807_bc11_D6323	PRMT_FO3_FR_ONT_20240807_bc12_D6323	PRMT_FP1_FR_PB_20240807_bc40_D6323	PRMT_FP2_FR_PB_20240807_bc41_D6323	PRMT_FP3_FR_PB_20240807_bc42_D6323
Hungatella hathewayi	3600	645.028357347865	770.274905457735	495.793069591355	958.608469232368	1290.29515004814	1352.08391279333	382.414265130211	367.549929410609	347.409357087702
Hungatella xylanolytica	0	25.5929771842926	26.2408055968308	21.1940978040125	16.6469849490357	20.1581272586646	26.2400562538776	14.5538199452308	16.731975406435	0
Hydrogenispora ethanolica	0	16	10	11.6471716522967	23	33	23.0000093042596	0	0	13
Hydrogenoanaerobacterium saccharovorans	0	66.2913657555917	60.4063990669985	51.3242044595685	99.3748062232669	107.515923420315	142.556632721725	46.5024645586365	33.0140525532189	31.7342891747276
Ihubacter massiliensis	0	160.796668128813	197.421602550825	104.686340467015	248.116338676222	258.840167483351	300.2915770893	85.3103183657349	84.5808374309285	103.908695789419
Intestinibacillus massiliensis	0	28.9340033756311	30.4226336485265	19.0772366881836	43.5955737791174	54.160568996306	57.7201960417994	11.6136127483513	0	23.5251277319545
Intestinibacter bartlettii	0	84.0516869583757	112.114150574809	54.031814539899	321.402562658141	435.462140621382	440.420001540736	115.488783942671	110.00048367699	105.07328415003
Intestinimonas butyriciproducens	5733	707.409131018228	914.876432732663	546.44499076275	1029.96761342355	1321.78369987538	1433.90207434391	436.170315654476	392.240761415127	403.268857408873
Intestinimonas massiliensis	17613	0	0	0	0	0	0	0	0	0
Kiloniella majae	0	68	72	45	57	77	108	16	18	23
Kineothrix alysoides	0	72.2228308588862	96.8828952996267	51.6983952775908	148.789941855995	150.472461056514	165.150038551417	67.6699866481302	54.7349560623159	39.3601814537025
Klebsiella oxytoca	6453	0	0	0	19	38	40.3189359846653	0	0	0
Laceyella sacchari	0	262.000447142208	369.999999999974	203.999972717299	464.999999749206	498.996106275306	540.975169605601	166.005313263655	161.993285200838	171.998692199356
Lachnobacterium bovis	0	36.6479742989496	59.0782127014407	39.5632907725885	66.2705238602283	86.8262122389127	126.41232105805	49.7601440237701	24.5321436310899	39.5484482658436
Lachnoclostridium pacaense	0	23.2506527924568	19.3775609939848	22.3663272606071	20.1877731201051	38.001071736198	30.8269982535245	0	0	0
Lachnoclostridium phocaeense	0	0	14.0015296747128	0	10.062022327927	10.7858538236466	0	0	0	0
Lachnoclostridium sp. YL32	0	93.2721367450183	126.795294622463	73.0390048844737	170.772341213819	227.509316977752	238.887889096539	52.7645005790988	58.2072805095355	58.0428866100238
Lachnospira eligens	0	3535.60865530426	4792.45902822284	3036.3244236478	5921.71974602722	7934.32664241915	8586.6353753092	2565.08091013356	2628.84407474675	2582.80797014398
Lachnospira multipara	0	41.8398707050159	70.5241035488914	49.9638590080039	19.9062425797901	21.1023991364887	23.0704584847226	33.6660984614052	40.6744151901321	39.4487881705061
Lachnospira pectinoschiza	0	120.64233509943	210.94256745827	114.96057685079	220.831642506276	331.596595935686	331.947137667369	110.997118603606	110.745086864795	109.246837959862
Lachnospiraceae bacterium	95265	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium AM48-27BH	57168	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium Choco86	0	103.062664978417	111.692440058269	59.9811555174101	104.541227438061	171.918368139924	170.556121784028	46.1118455095138	43.8033622622867	52.6728069988949
Lachnospiraceae bacterium GAM79	141975	2867.02414317673	3542.13998602399	2254.72426467418	4633.37774245127	5701.29224559241	6561.12423586148	1984.06254210958	1820.43238897767	1885.39524182337
Lachnospiraceae bacterium OF09-33XD	6057	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium OM04-12BH	26991	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium UBA7598	11106	0	0	0	0	0	0	0	0	0
Lacrimispora aerotolerans	0	48.8364229941127	49.8454327886994	26.6955413069159	42.349758441862	65.0297624419431	54.4734677131958	23.4341166864375	22.5674665589274	37.8791501422554
Lacrimispora amygdalina	0	826.328370258209	1005.38833560031	648.464651141862	1027.73860385898	1293.3546776091	1412.72504662147	543.432797641214	419.083058662061	498.521950213468
Lacrimispora celerecrescens	0	0	10.688637078958	0	0	11.3631581622121	13.9465919388137	0	0	0
Lacrimispora indolis	0	144.754119176488	169.094000943777	141.131651303041	171.7689246474	234.916352613588	260.548745081238	118.597738565109	98.5686182532681	96.3503744802408
Lacrimispora saccharolytica	0	676.684896183969	815.448090412213	533.904406292133	957.208724950693	1180.60934021411	1349.01617717176	407.939595298092	355.594186416931	376.845183873034
Lacrimispora sphenoides	0	13.4797638021515	22.5647157436546	0	24.7956477955444	24.1741916866256	32.4218797555893	0	16.7023930158713	12.1718189005007
Lacrimispora xylanolytica	0	62.0048517264421	68.8354496716121	52.1024487156431	124.00840821721	142.820434275095	178.297285398594	36.9980423140118	27.4916858702322	19.1564501183963
Lactobacillus curvatus	0	0	0	0	0	0	15	0	0	0
Lactobacillus paracasei	2124	12	0	0	0	24.9999999983852	21.9999999996521	0	0	0
Lactobacillus rogosae	31896	215.478026351971	291.974164103023	166.75056655021	384.277447585453	448.391255690863	507.014616964377	162.56594834744	167.299581234599	172.489401782712
Lactococcus lactis	6813	15	32	14	28	65	54	11	17	15
Lactonifactor longoviformis	0	11.0784869176633	24.0331366285235	0	23.409845871421	23.6405059932912	31.6362544596132	15.8405761479496	12.9842384235557	0
Lawsonibacter asaccharolyticus	49788	0	0	0	0	0	0	0	0	0
Lentisphaeria bacterium	8325	0	0	0	0	0	0	0	0	0
Limosilactobacillus fermentum	0	14	13	11	0	16	11	0	0	10
Longibaculum muris	3168	0	0	0	0	0	0	0	10.0000000000001	0
Longibaculum sp. KGMB06250	0	40.1487248719227	34.5779453615421	37.9944411121134	35.0875022583875	96.680009123449	100.274038364654	45.7166526981242	40.9494713814464	38.7731280072579
Lutispora thermophila	0	39.0055151809515	48.6071062449309	35.4120200706577	68.8116653716882	80.3769581003098	88.2561284126731	28.134076971135	22.10582485187	30.3742651889794
Mahella australiensis	0	0	10.0000261123292	0	0	15.0000021054694	12.9529721943545	0	0	0
Marvinbryantia formatexigens	5022	92.9999999999964	106.999727017273	71.9999976209146	127.000300930357	171.000000134364	177.997943923625	52	60	68.9999999996758
Massilioclostridium coli	3789	0	0	0	0	0	0	0	0	0
Massilistercora timonensis	0	43.9276464718686	60.8647750665678	36.4745085932124	116.810859755957	155.532961776063	160.425211028281	27.9579885669731	50.617298565796	39.0884788655618
Mediterraneibacter butyricigenes	11925	0	0	0	0	0	0	0	0	0
Mediterraneibacter glycyrrhizinilyticus	0	49.1626662224848	77.148267154263	51.3801970182255	75.3831094376347	84.7848739118519	128.817045114529	27.6328067235134	26.8473058557394	31.1353388098406
Mediterraneibacter massiliensis	5130	0	0	0	0	0	0	0	0	0
Megamonas funiformis	161253	1178.07651978777	1575.3660679545	921.724887461031	2159.17918864887	3035.32561467818	3464.52531325345	767.150398534416	714.716832022869	839.319862212416
Megamonas rupellensis	33300	688.923480212225	856.633949187105	629.275112538968	1348.82081965468	1786.67454943635	2195.47565916528	520.849601465585	476.275995503382	507.680137787584
Merdibacter massiliensis	6768	0	0	0	0	0	0	0	0	0
Methanobrevibacter smithii	84303	0	0	0	0	0	0	0	0	0
Mobilitalea sibirica	0	13.746290728524	30.3158278648128	12.5712459907534	25.7017968120915	44.5281994411526	34.5078598419395	12.1113075703729	11.865737218752	12.3942647461336
Monoglobus pectinilyticus	43371	2675.28533354929	3432.24306404046	2263.50455261023	4615.14557135757	6218.70242063034	7177.07282090504	1588.44922455722	1439.35258745276	1627.84028226653
Murimonas intestini	0	57.2831303115398	70.9336602527015	55.1183578035011	74.8119141862191	106.30290224366	119.845759896556	41.7475197775858	23.5158770690525	32.6695827763675
Mycoplasma capricolum	0	0	14.4562707379676	0	0	40.5662621531543	37.1443829785169	0	0	0
Negativibacillus massiliensis	22194	220.945312107864	306.828308368805	208.011837001949	361.258612458982	474.366799444694	545.532399030064	133.854805941194	106.950282897666	133.998739419609
Neglecta timonensis	20952	465.191813063387	551.954105425734	373.706651225206	738.629125130962	903.328151595633	1022.60581561488	246.655647571396	189.000039595244	237.430345925474
Odoribacter laneus	29124	195	272	153	456	568.000000000014	653	126	134	120.000000000003
Odoribacter splanchnicus	103860	96	118	84	67	93.9999999999863	98	74	64	72.9999999999968
Oscillibacter ruminantium	0	483.134062546962	605.553367814059	391.642422542249	758.535777773526	970.959946437106	1059.77551659227	276.839538285551	286.525546399791	306.430937616377
Oscillibacter sp.	86139	0	0	0	0	0	0	0	0	0
Oscillibacter sp. PEA192	0	18.3396762574047	32.4543732916565	23.407441076017	58.1867221840507	51.7353816329434	64.9642048726856	17.8215262260994	0	12.0411235951048
Oscillibacter valericigenes	0	1526.07963677212	1969.6707756381	1303.00313193904	2595.12457571021	3504.89370910579	3730.12776954605	864.66654215812	836.885195587691	919.962366362183
Oxalobacter formigenes	4032	18	30	22	31	30	38	15	13	14
Paludicola psychrotolerans	0	42.1090291024899	56.7685553162851	33.0005026302465	71.99999461605	95.0038959672223	95.8400525991442	34.9999583925355	28.6189106291167	30.0028591010009
Papillibacter cinnamivorans	0	436.524838404769	581.042777127518	341.557081715931	639.101576909374	965.100053059833	924.1878648779	263.172556107794	278.641416863135	224.752681904912
Parabacteroides distasonis	364716	194.856816426017	230.724756964013	162.324304325653	161.334500671021	181.558279525964	200.643154097552	121.415442162744	125.898423505912	109.446143765754
Parabacteroides goldsteinii	26316	25	33	0	14	10	12	0	12	12
Parabacteroides johnsonii	70920	113.999999999993	167	85	94	86	97.9999999999999	77	73.9999999999997	77.0000000001435
Parabacteroides merdae	68049	91.0000000000068	146	70	73	90	95.0000000000001	59	69.0000000000003	60.0000000000004
Parabacteroides sp. CT06	0	317.143183573983	382.275243035988	286.675695674347	225.665499328979	329.441720474036	337.35685805163	227.584557837256	231.101576494088	199.553856234246
Parasutterella excrementihominis	37935	77	118	64	38	61	60	96	67	69
Peptacetobacter hiranonis	0	39	16	34	15	27.0000111388386	28	28	0	18
Peptococcus niger	0	36.630954891524	46.903983867078	29.3985835171145	70.5899357878901	78.9468631142507	79.6280520392846	19.1299439496713	32.2003462610583	19.9744849602782
Peptococcus simiae	0	12.081653791617	0	0	12.6169092054686	24.6101043717205	16.0188511964523	0	0	0
Petrocella atlantisensis	0	0	0	0	0	11.1410486331492	15.1068235720996	0	0	0
Phascolarctobacterium faecium	38502	759	979	702	1354.9999999999	1745.99999621255	1998	515	392	505
Phascolarctobacterium succinatutens	48177	0	0	0	0	0	0	0	0	0
Phocaeicola dorei	0	1308.99999993058	1737.96088007518	1019.00000001273	1020.8664082823	1322.02259721166	1361.00000001866	835	928.999999999967	821
Phocaeicola massiliensis	0	355	443	266.999999999964	278.999999999497	393.99410354975	370.999999999997	281	235	205
Phocaeicola vulgatus	0	2603.00000006947	3194.95063999048	1976	1895.19078831733	2534.98329125257	2555.60814962441	1811	1661.00000000003	1470
Phocea massiliensis	3150	51.1668213314395	87.4632973330317	55.3768497178997	151.411383612134	148.871059160934	201.598717933402	44.8813375069274	24.35224397923	42.4587344632306
Proteobacteria bacterium CAG:495	6795	0	0	0	0	0	0	0	0	0
Pseudobutyrivibrio ruminis	0	0	12.7376530529178	0	0	0	0	0	12.9710019627093	10.7005350997543
Pseudoclostridium thermosuccinogenes	0	961.695857172862	1251.26794154685	751.336897497162	1300.73305103768	1672.66948334832	1820.2708512699	594.36906864298	572.908828434244	667.761331797928
Pseudoflavonifractor capillosus	13752	28.3504944605579	32.0550265061014	19.418156868639	45.3594923225136	65.7727258502788	59.2146681814098	10.0694369768539	11.5790113155871	0
Pseudoflavonifractor phocaeensis	0	167.13153561948	196.275316650458	124.047707373126	249.670495918885	373.210374372769	393.606425756561	95.5717508345493	91.3909371490058	107.137287819572
Pseudoruminoccoccus massiliensis	186111	0	0	0	0	0	0	0	0	0
Raoultibacter timonensis	0	100	145	99	91	97	86	91	83	80.9103373463711
Rhizobium lemnae	0	16	24	12	19	26	25	0	0	0
Robinsoniella peoriensis	0	89.9907888614365	89.5848757325952	61.0005967476333	106.479903161599	159.818004884969	195.595538687242	31.1315067002425	44.8212941660766	59.5524387496059
Romboutsia ilealis	0	10.8034840235772	10.5701922297834	17.3360555931851	0	22.3339862776285	20.6745963528227	11.8084059840695	0	0
Romboutsia timonensis	18945	583.199790147224	816.432686608701	537.663948803068	909.593522787439	1124.55961588717	1230.38165352436	361.193162140424	357.000026004584	367.004717691592
Roseburia faecis	355599	0	0	0	0	0	0	0	0	0
Roseburia hominis	158391	6890.39242836372	9003.61333131946	5700.99899723808	10344.5131413904	13602.9877915144	14945.9523942148	4256.50399316023	4120.81858792654	4241.81269838634
Roseburia intestinalis	199179	0	0	0	0	0	0	0	0	0
Roseburia inulinivorans	48150	0	0	0	0	0	0	0	0	0
Ruminiclostridium cellobioparum	0	0	12.1720507759555	13.7208567815499	12.9042868095489	16.5350520605539	26.0871545836199	0	0	0
Ruminiclostridium cellulolyticum	0	18.893870846666	29.7018373515081	22.400313454701	26.99127511989	46.7586508100259	36.6336552306469	18.1230638217606	21.2049838888745	24.0668870174645
Ruminiclostridium hungatei	0	12.4225760068289	12.2303591199246	0	18.4508444357081	14.0306438799529	17.6552230390311	0	0	0
Ruminiclostridium josui	0	57.2545126160555	64.7815731278706	25.7188812358538	64.2412532026063	95.6902119257285	86.8710207533537	19.4263280397367	20.7124506590277	29.9591859534148
Ruminiclostridium papyrosolvens	0	13.4512275949332	13.7200351933243	0	15.4243828916052	17.1955310808173	27.8313452295363	0	0	0
Ruminococcaceae bacterium	131769	0	0	0	0	0	0	0	0	0
Ruminococcaceae bacterium AM07-15	12852	0	0	0	0	0	0	0	0	0
Ruminococcaceae bacterium D16	11142	0	0	0	0	0	0	0	0	0
Ruminococcaceae bacterium D5	3222	0	0	0	0	0	0	0	0	0
Ruminococcus bicirculans	309528	2503.35558490644	3327.98465147767	2132.91225165385	4510.03273843454	6216.48516263306	6624.41115869402	1425.05181825454	1364.46520613648	1446.99841329127
Ruminococcus bromii	948321	5637.99999971412	7723.96123408663	4514.99999996258	10128.0362480463	14601.5886981849	15138.239023774	3271.0000054028	3192.60520978421	3428
Ruminococcus callidus	0	0	0	0	12.4122639561252	21.7633368825976	22.9660401708503	0	0	0
Ruminococcus champanellensis	0	2253.98609058431	2925.66384480747	1920.28103224993	3650.29167038782	4909.71940169966	5343.90957539506	1353.99999999937	1242.99661386559	1353.93831155702
Ruminococcus faecis	125694	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens	0	18.6623064119862	19.3355054728848	11.7673117870632	29.7773783614654	51.2313343311056	55.1680494506304	0	16.1931741306971	0
Ruminococcus lactaris	20052	0	0	0	0	0	0	0	0	0
Ruthenibacterium lactatiformans	55116	89.7999715827459	118.144111241857	84.0866043165859	144.070184309911	228.699942687707	207.747030998792	62.8885550543629	47.8745965914566	77.4623212226583
Sporobacter termitidis	0	330.860087991547	442.787748639258	256.664995611596	565.316478948505	757.74538912876	749.882683469531	178.054156280782	196.387858259576	192.493649315776
Staphylococcus aureus	0	14	0	0	0	0	0	0	0	0
Streptococcus alactolyticus	0	25	28	27	12	15	26	26	0	17
Streptococcus salivarius	0	104.783264276632	129.81224809935	75.9985374977149	179.340664146431	209.862811862496	263.738883910901	53.0744885876083	50.0120044066062	60.046596912213
Streptococcus sp. A12	0	0	35.5290203713561	23	16.596306831635	34.4793006589161	23.8461365506126	0	0	0
Streptococcus sp. LPB0220	0	0	0	0	18.8443701371547	0	0	0	0	0
Streptococcus thermophilus	11151	17.2167357233677	29.18775190065	23.0014625022851	35.6593358535693	50.1371881375037	54.2611160890995	12.9255114123917	10.9879955933938	19.953403087787
Streptococcus viridans	0	34	25.4709796286439	0	23.5593230312103	22.5206993410839	27.1538634493874	0	0	28
Subdoligranulum variabile	19242	48.8694269892935	57.6164270967503	35.982431327827	92.8103510282539	183.61357344129	186.860360044031	18.6382962038227	25.1553362216726	16.7488360170571
Sutterella wadsworthensis	38565	62	89	54	34	61	45	59	57	50
Terrisporobacter mayombei	0	91.9450388708231	124.882970586707	63.9681810638477	155.008306236467	212.644096897124	269.52375049247	70.5096479328351	54.999490318426	92.9219981583776
Tidjanibacter massiliensis	7560	0	0	0	0	0	0	0	0	0
Turicibacter sanguinis	4950	0	0	0	10.103355761944	15.0184057577643	18.5843972753095	14.0901817527706	0	0
Turicibacter sp. H121	0	29.0878976660911	28.5756791468566	19.9999999999968	35.6217963754874	39.8763440515025	38.0151382770001	22.9529524498202	34.0007367421176	28.0749976246266
Tyzzerella nexilis	58032	594.900144309136	769.763754178887	506.709250841458	885.413233125728	1227.69601248675	1373.58734443655	352.999790661315	333.002596368212	392.974497494032
uncultured Alistipes sp.	25272	0	0	0	0	0	0	0	0	0
uncultured bacterium	36036	0	0	0	0	0	0	0	0	0
uncultured Bacteroides sp.	168984	0	0	0	0	0	0	0	0	0
uncultured Blautia sp.	199332	0	0	0	0	0	0	0	0	0
uncultured Clostridiales bacterium	994464	0	0	0	0	0	0	0	0	0
uncultured Clostridium sp.	289827	0	0	0	0	0	0	0	0	0
uncultured Collinsella sp.	102150	0	0	0	0	0	0	0	0	0
uncultured Coriobacteriaceae bacterium	14832	0	0	0	0	0	0	0	0	0
uncultured Desulfovibrio sp.	8307	0	0	0	0	0	0	0	0	0
uncultured Dialister sp.	31923	0	0	0	0	0	0	0	0	0
uncultured Dorea sp.	10458	0	0	0	0	0	0	0	0	0
uncultured Eggerthella sp.	8064	0	0	0	0	0	0	0	0	0
uncultured Erysipelotrichaceae bacterium	53154	0	0	0	0	0	0	0	0	0
uncultured Eubacterium sp.	197604	0	0	0	0	0	0	0	0	0
uncultured Faecalibacterium sp.	550080	0	0	0	0	0	0	0	0	0
uncultured Flavonifractor sp.	16263	0	0	0	0	0	0	0	0	0
uncultured Lachnobacterium sp.	200295	0	0	0	0	0	0	0	0	0
uncultured Lachnospiraceae bacterium	190647	0	0	0	0	0	0	0	0	0
uncultured Marvinbryantia sp.	36045	0	0	0	0	0	0	0	0	0
uncultured Mollicutes bacterium	4554	0	0	0	0	0	0	0	0	0
uncultured Odoribacter sp.	2682	0	0	0	0	0	0	0	0	0
uncultured Oscillibacter sp.	98856	0	0	0	0	0	0	0	0	0
uncultured Rhodospirillaceae bacterium	10854	0	0	0	0	0	0	0	0	0
uncultured Roseburia sp.	151470	0	0	0	0	0	0	0	0	0
uncultured Ruminococcaceae bacterium	252882	0	0	0	0	0	0	0	0	0
uncultured Ruminococcus sp.	524754	0	0	0	0	0	0	0	0	0
uncultured Solobacterium sp.	30681	0	0	0	0	0	0	0	0	0
uncultured Sutterella sp.	41013	0	0	0	0	0	0	0	0	0
uncultured Tenericutes bacterium	3969	0	0	0	0	0	0	0	0	0
unknown_Acetobacter	45999	0	0	0	0	0	0	0	0	0
unknown_Acinetobacter	17838	0	0	0	0	0	0	0	0	0
unknown_Actinomyces	4275	0	0	0	0	0	0	0	0	0
unknown_Anaeromassilibacillus	52317	0	0	0	0	0	0	0	0	0
unknown_Bacteroides	108558	0	0	0	0	0	0	0	0	0
unknown_Blautia	297684	0	0	0	0	0	0	0	0	0
unknown_Butyricicoccus	6174	0	0	0	0	0	0	0	0	0
unknown_Candidatus Stoquefichus	3213	0	0	0	0	0	0	0	0	0
unknown_Catabacter	6885	0	0	0	0	0	0	0	0	0
unknown_Clostridium	1124100	0	0	0	0	0	0	0	0	0
unknown_Collinsella	105993	0	0	0	0	0	0	0	0	0
unknown_Cryptobacterium	3420	0	0	0	0	0	0	0	0	0
unknown_Dorea	32085	0	0	0	0	0	0	0	0	0
unknown_Eggerthella	18774	0	0	0	0	0	0	0	0	0
unknown_Eubacterium	150570	0	0	0	0	0	0	0	0	0
unknown_Flavonifractor	5643	0	0	0	0	0	0	0	0	0
unknown_Lachnoclostridium	91998	0	0	0	0	0	0	0	0	0
unknown_Lachnotalea	6300	0	0	0	0	0	0	0	0	0
unknown_Mordavella	5382	0	0	0	0	0	0	0	0	0
unknown_Mycoplasma	5220	0	0	0	0	0	0	0	0	0
unknown_Oscillibacter	213750	0	0	0	0	0	0	0	0	0
unknown_Pseudoflavonifractor	11034	0	0	0	0	0	0	0	0	0
unknown_Roseburia	130878	0	0	0	0	0	0	0	0	0
unknown_Ruminococcus	884286	0	0	0	0	0	0	0	0	0
unknown_Staphylococcus	2295	0	0	0	0	0	0	0	0	0
unknown_Subdoligranulum	775584	0	0	0	0	0	0	0	0	0
Vallitalea guaymasensis	0	64.0448327829594	70.1871540408924	43.9590862738778	64.7551142776131	86.136354169434	115.396594406116	34.0391274454214	40.0000057641949	39.0281451205289
Vallitalea pronyensis	0	0	13.2136108077092	0	11.5563103881947	0	0	0	0	0
Vampirovibrio chlorellavorus	0	380	505	296	638	918	896.000000000011	233	202	229
Veillonella rogosae	0	72	58	51	51	59	71	35	20	32
Victivallales bacterium CCUG 44730	8964	54	59	43	56	66	83	22	16	23
