Toti_Illumina_V1_V2_EMU_EMUdb_I_1	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	Toti_ONT_V1_V9_EMU_EMUdb_I_1	Toti_ONT_V1_V9_EMU_EMUdb_I_2	Toti_ONT_V1_V9_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	Toti_ONT_V1_V9_EMU_EMUdb_Q_1	Toti_ONT_V1_V9_EMU_EMUdb_Q_2	Toti_ONT_V1_V9_EMU_EMUdb_Q_3	Toti_ONT_V1_V9_EMU_EMUdb_Q_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4
Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.36338216053975	0.399411126607779	0.345821759417632	0.359406021376703	0.399522603627728	0.363977647227396	0.420663961146963	0.367531413539305	0.553243924805135	0.568775003346173	0.568708244512987	0.573716202967385	0.79769541380782	0.461355824090152	0.761414927484966	0.896585416023861	0.852295076003193	0.787697606337179	0.986856694702112	0.899752435828761	0.905861387886612	0.913079249480075	0.818903758482321	0.996682709302009	0.551357471632166	0.607597790553489	0.68503322845684	0.824499607301806	0.183098277992364	0.0791954660426614	0.112279294931765	0	0.187551449739321	0.230995047466182	0.129697087049654	0.111004433400164	0.397640327046997	0.433496022915873	0.398017360932765	0.386423586764166	0.896769146522726	0.980047528174391	0.925868740725776	0.899996962240651	0.832838869704781	0.923542101001481	0.87306725916411	0.861742363259432	0.999836570152262	0.999455352523079	0.999509790571639	0.999019821389675	0.939163260198548	0.955911944906465	0.939336007669325	0.942197633975912	0.403673812942516	0.472401924567063	0.528233987979021	0.450980392156863	0.715836740164868	0.589164165636831	0.470734549755614	0.528971028971029	0.553086552121586	0.605445518499675	0.578270724185338	0.581075190701053
Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.364258852683521	0.487311324356657	0.397715925394548	0.397273412345002	0.34475796013461	0.459288594126488	0.368032236400269	0.387907847035434	0.602008683620402	0.599803161714954	0.559761261031475	0.547797660664009	0.751498490525774	0.560824040180472	0.701439624727037	0.922963578661025	0.810955961331901	0.738549380079765	0.990278512769252	0.870582626487356	0.899604835454333	0.907167078173156	0.826129647222346	0.997599417563606	0.55768221788495	0.598268479744036	0.647599746799417	0.854087511817485	0.126134711833733	0.238078999715828	0.27532100509922	0.187551449739321	0	0.186853406656061	0.163341091285234	0.208907741251326	0.460710763400228	0.4218378151701	0.414186248912097	0.374594526956137	0.872100105831386	0.974030512997968	0.906616212381009	0.874626186558872	0.873110249066454	0.905912155741413	0.846175550305526	0.823587843449829	0.999881789703883	0.999606027775042	0.999645411027717	0.999290947766485	0.924281036579661	0.944445063734206	0.924224634205947	0.927870698759267	0.4759027266028	0.574758761522643	0.617294753039858	0.396916285117961	0.776965327256959	0.660889223813112	0.554511777451597	0.439907288761589	0.593065487604052	0.620325146034204	0.622602033298954	0.634927066450567
Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.424512046432422	0.520003729212553	0.44711742263671	0.457396880306274	0.435333782872556	0.445870713415103	0.377723949221729	0.460973637392851	0.537393901461497	0.582806145503841	0.498850356294537	0.502657481185387	0.735897805694577	0.599083855527105	0.668075755233092	0.931295806950192	0.803918438192082	0.703307458548466	0.991348530623455	0.851633897886122	0.849932384369455	0.861011934876146	0.709402959604086	0.997864131183685	0.456077555518711	0.614838422929743	0.59198392615128	0.872219413549039	0.154595197811296	0.223673983825228	0.312209433536448	0.230995047466182	0.186853406656061	0	0.120854585699163	0.267140763259324	0.26991259386926	0.299688169947379	0.288487721244516	0.24937458380577	0.869109780529066	0.969962864331506	0.904249693686722	0.874442223384342	0.887213345939969	0.891010121634629	0.840270619492153	0.825701499701189	0.999896537453442	0.999620689655172	0.999689644470499	0.999379385246608	0.908634139768709	0.933911051865038	0.909591133980536	0.915502752620682	0.520923415170392	0.610509039754077	0.653541165109289	0.462834690322842	0.799672935404742	0.692463118270641	0.592763742541577	0.506505190921841	0.48252740033162	0.666479305058763	0.65341854736702	0.66329137138291
Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.369965470960045	0.450536336637691	0.381762504253147	0.391702618762765	0.394432212072987	0.370413032746421	0.359457528899263	0.397275555610645	0.494095160943255	0.542091769999477	0.512566804747698	0.52016156976111	0.765248342207819	0.526634069064266	0.720846422368462	0.915348315073904	0.826465810692265	0.752437733883917	0.989477786438036	0.880052747302987	0.879893145090781	0.889334967668938	0.76717014893953	0.997303644428981	0.504095506549494	0.602514374087978	0.639702851858181	0.841375810103849	0.142738874081254	0.125351807750595	0.208694743442366	0.129697087049654	0.163341091285234	0.120854585699163	0	0.1591638867024	0.329875421506182	0.334150543334217	0.308438687749033	0.302166407559208	0.887361175415105	0.976122669399661	0.916588270693861	0.89089211021798	0.859694435062484	0.909244083066494	0.860152951062042	0.847942850223998	0.999869349359812	0.99956457371767	0.999608099281515	0.999216352119115	0.926311031166271	0.947238139311836	0.926834197565385	0.931944972230994	0.439414343428555	0.538977497527201	0.586187818332709	0.460244577757268	0.75617890095231	0.633460707758764	0.52151359779317	0.510261295321955	0.509501938562481	0.627741194949556	0.59376239351492	0.619175055623843
Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.391173973038956	0.393535262206148	0.367514577156071	0.39047699594046	0.413287964271864	0.346984939579737	0.443099826468171	0.346526890463468	0.529271704515015	0.54364471669219	0.564078302222987	0.561028653423613	0.814235007416826	0.429054305029344	0.787494734136363	0.887486913879553	0.867502781430161	0.804466283935001	0.985632434633394	0.910235767348315	0.911951188339437	0.919087555883879	0.829490096502928	0.996430974460989	0.547800661072972	0.592739930382894	0.698962880637767	0.801638637343683	0.244271746730397	0.129876501675148	0.113719554573957	0.111004433400164	0.208907741251326	0.267140763259324	0.1591638867024	0	0.394100783935437	0.408256822482126	0.376265242687495	0.380376605961973	0.908850736938942	0.982025878986617	0.933918930003426	0.910354810932489	0.818417774086379	0.931419831046702	0.884616391725583	0.874728589412806	0.999824144904599	0.999413953760952	0.999472527472527	0.998945333098963	0.945673225869603	0.960129639993853	0.946192256879912	0.948703108194972	0.412107522802904	0.441048034934498	0.494038027715114	0.493956594323873	0.689013256183452	0.550025834452826	0.426307448494453	0.536749424568147	0.5535129130797	0.583068355174886	0.54383978763273	0.566500209659589
Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.596403225207149	0.581410551651388	0.579767460254686	0.602594509598375	0.623528860130351	0.534774759877079	0.567634435205404	0.586088924208343	0.431933745814328	0.490388185895056	0.443168718587172	0.479058947924927	0.828463793198801	0.672853162205522	0.767946279385029	0.909189085411217	0.876283878653789	0.797384751319394	0.987976052724254	0.899554005943703	0.846492464787768	0.857866177152886	0.654388833170758	0.996763917682156	0.36690031059966	0.535507492033358	0.65207454655004	0.84645264990847	0.422182391431101	0.329039995828336	0.369519952080778	0.397640327046997	0.460710763400228	0.26991259386926	0.329875421506182	0.394100783935437	0	0.171806272141516	0.126728082030427	0.207851096907929	0.933008751266784	0.981758092654228	0.946341188638791	0.930343227748484	0.860999111597075	0.934471397132875	0.909198944896053	0.905248501903984	0.999848062800709	0.999443009772647	0.999544257646344	0.999088722946462	0.93871219978953	0.958334884054073	0.941304527440454	0.944862731024583	0.706508016664563	0.696962416337738	0.694759992002763	0.702165840041871	0.747160286074884	0.704181858769254	0.677042543306564	0.719676606689224	0.396157175899006	0.576198601492188	0.550977863364133	0.566886249286789
Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.62055354377467	0.619163296572856	0.602207352904867	0.629948808603101	0.62645380975545	0.562661656650925	0.573710336673224	0.594014133296384	0.463255825923591	0.47393629759719	0.447938884777783	0.445461747510504	0.801709270440372	0.708416849236315	0.754477480980383	0.915792621707645	0.855956599691922	0.782640618766156	0.989041828143793	0.888027069309283	0.85109157220412	0.862429305400669	0.673310420785838	0.997136337196295	0.431477432015699	0.472828911508575	0.632545480300302	0.841283191157035	0.408314409050922	0.373967648927332	0.421647046318195	0.433496022915873	0.4218378151701	0.299688169947379	0.334150543334217	0.408256822482126	0.171806272141516	0	0.115143886149865	0.129776614025039	0.918018800518449	0.979767401142331	0.936809655913389	0.917283829311714	0.870970372938034	0.925197113044424	0.892503119700509	0.885400573288636	0.999865573329749	0.999507190538058	0.999596774193548	0.999193710945374	0.934302304246328	0.954552610422659	0.93762721385602	0.940857910379515	0.741855441382532	0.736777367773678	0.731961504579226	0.714275676308701	0.76645660921722	0.734533106960951	0.709349966367027	0.669862917820683	0.47782153025989	0.550691599149749	0.574197936741866	0.585303504231435
Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.589191681428814	0.573217754326965	0.568128764331867	0.595148344744468	0.603641923505811	0.526762384505563	0.550622345258976	0.566792234135033	0.43726430341558	0.475570804915129	0.398419034910152	0.431836598998483	0.813179062077356	0.681347916050842	0.765667442087228	0.91187598043739	0.864136736627669	0.789841455058581	0.98846330219873	0.894782115865394	0.846230147916417	0.858159055699375	0.658818496057805	0.996895690345112	0.402333450005834	0.517819261773441	0.640345411759859	0.840208292987326	0.394652837432259	0.332618929159172	0.375349944983774	0.398017360932765	0.414186248912097	0.288487721244516	0.308438687749033	0.376265242687495	0.126728082030427	0.115143886149865	0	0.14976193758417	0.923113909914381	0.981078016782625	0.940437431673728	0.921832233943832	0.861556013866339	0.928994787640716	0.898510734317581	0.892619948798981	0.999854259272754	0.999465721155014	0.999562841530055	0.999125874125874	0.937493391937408	0.957214037824356	0.940311401045172	0.943170121448133	0.697849247467216	0.690970658392967	0.701329852904864	0.685956667683857	0.750827932302566	0.714512492107874	0.683600497199219	0.681381281849443	0.444998102946756	0.553866931350375	0.555197144916098	0.567511257476981
Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.585142336501075	0.59393258149388	0.569803816418644	0.597132218084811	0.601406657369793	0.543547096280316	0.557352292872351	0.574209550248598	0.489857224045744	0.528421857818999	0.444411243251858	0.426213906213906	0.7699517501098	0.687751320935977	0.713626653561865	0.926752110486451	0.828823055136342	0.746023984848929	0.990749756572541	0.868337582743295	0.846511934764537	0.858066371875564	0.677259709591519	0.997594165852192	0.418556321085984	0.508392928657246	0.592712951196562	0.850797344466498	0.348452909734247	0.337391265853605	0.392035144685321	0.386423586764166	0.374594526956137	0.24937458380577	0.302166407559208	0.380376605961973	0.207851096907929	0.129776614025039	0.14976193758417	0	0.894104561466005	0.974730842285331	0.92065403115209	0.895623586750721	0.88104050461346	0.907174120351126	0.866658565559259	0.855733210207394	0.999887090703801	0.999586061563935	0.999661310352614	0.999322735396482	0.921385852291131	0.944040525304319	0.923708125045263	0.926771548858852	0.705237736632995	0.699555061179088	0.708660385326712	0.680199369515208	0.789508089557117	0.71616770020473	0.68386590546281	0.650052064615413	0.473270284816731	0.596339271122732	0.62037208375443	0.621637500524571
Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.876645304364346	0.915263817845272	0.895671267620518	0.886261873384457	0.867156260868396	0.904551990387835	0.859121430979045	0.895261953094631	0.93013086674598	0.929991824064964	0.904842384420671	0.878421289111909	0.495535413664462	0.925136242813622	0.607846239245074	0.991623181597007	0.440513133808302	0.537191898386543	0.998976577092594	0.349414777207765	0.947691677244605	0.952940158012377	0.960984816522214	0.999747196514683	0.912037661271992	0.9042698695929	0.826603170253343	0.980959207529635	0.859062373871834	0.903483767102813	0.917148449947649	0.896769146522726	0.872100105831386	0.869109780529066	0.887361175415105	0.908850736938942	0.933008751266784	0.918018800518449	0.923113909914381	0.894104561466005	0	0.736314154009068	0.254078358038481	0.0794455194955175	0.981579134152502	0.234314953933838	0.122375591639277	0.174536826359045	0.999987358121248	0.999953647225892	0.99996207484319	0.99992415112467	0.487656388585944	0.605502820580123	0.51917662384035	0.541789081016414	0.906594100996808	0.925503604631602	0.940290772878064	0.850344122366693	0.968760812409487	0.944620243454924	0.920297300516158	0.819197270902202	0.916029610898434	0.932693609428957	0.952416589726799	0.936737260629666
Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.976606022632242	0.984279853245646	0.979725927741711	0.979010332596255	0.974601903170111	0.981377862155525	0.970623655102118	0.980507348194281	0.982745071219009	0.984418210020803	0.975980822483463	0.971307037215451	0.865256708901348	0.987910072459436	0.893768795269569	0.998708825837297	0.819542676607673	0.876980411051827	0.999839384208012	0.742161882968567	0.950312981563036	0.95380353392771	0.982906522501378	0.999961603329759	0.976013866086515	0.981014489175689	0.949336854733987	0.996886131369607	0.971475595210191	0.980452342743306	0.983766578417439	0.980047528174391	0.974030512997968	0.969962864331506	0.976122669399661	0.982025878986617	0.981758092654228	0.979767401142331	0.981078016782625	0.974730842285331	0.736314154009068	0	0.596265401392822	0.698741332603104	0.997180484762348	0.609688105959706	0.760991816007808	0.789802684986941	0.999998080127172	0.999992960484319	0.999994240392575	0.999988480818323	0.663129593203567	0.501826028995611	0.643085211669546	0.568885872185361	0.985001992642307	0.988222597612522	0.99037805151404	0.974676267536923	0.995163499195885	0.991295991397282	0.987288559862809	0.96679228293151	0.978269474200691	0.988072465541989	0.990487283281143	0.988939270647172
Toti_ONT_V1_V9_EMU_EMUdb_I_3	0.912505920004593	0.94070614890193	0.923880052979368	0.9211300864229	0.905366490745399	0.930488323333043	0.894654703361261	0.926480018128083	0.942266581962323	0.942439488894839	0.920537381984594	0.904134666064302	0.612211562708177	0.953350257296618	0.683715603822128	0.994974143057518	0.534901331653432	0.632891956022492	0.999378743729273	0.444315612499275	0.924452169816203	0.914395313165965	0.958036944093285	0.999849049578408	0.924597350614696	0.929004744595093	0.855491896579189	0.987963054374952	0.897351840693	0.928954702283453	0.939464124129193	0.925868740725776	0.906616212381009	0.904249693686722	0.916588270693861	0.933918930003426	0.946341188638791	0.936809655913389	0.940437431673728	0.92065403115209	0.254078358038481	0.596265401392822	0	0.179688286612849	0.988960450789933	0.093187852271496	0.311423555854511	0.373169524711147	0.999992451871244	0.999972323806433	0.999977355784654	0.999954712082062	0.452094325448611	0.507022323694022	0.473272887204818	0.438821952193813	0.942382358077963	0.954348090586091	0.962617283706881	0.903929253100861	0.981176886701397	0.96616512083444	0.950857998938305	0.876884971738655	0.930694044188281	0.954167571367061	0.96330596099565	0.95742739589251
Toti_ONT_V1_V9_EMU_EMUdb_I_4	0.880804040972459	0.917406262635954	0.896339599765621	0.891867175108831	0.870583209923328	0.906930067650175	0.859269860234889	0.897942389618482	0.923781740627664	0.923688909429824	0.893857166307684	0.872405552281804	0.515434631652042	0.934515949683786	0.616253981557004	0.992867562462591	0.45589489104374	0.540540006325111	0.999115265447339	0.364699153284865	0.921881061216156	0.912834404427946	0.948616069337789	0.999784133448702	0.900019321225365	0.902360656848955	0.816722130605232	0.983052327498178	0.865268433507018	0.905617204533153	0.917467939153877	0.899996962240651	0.874626186558872	0.874442223384342	0.89089211021798	0.910354810932489	0.930343227748484	0.917283829311714	0.921832233943832	0.895623586750721	0.0794455194955175	0.698741332603104	0.179688286612849	0	0.98424971976496	0.172349665123217	0.162882297478765	0.227428616010428	0.999989205429669	0.999960420478444	0.999967616638571	0.999935234325807	0.473134948518975	0.57646873296111	0.501856253906417	0.508172255962034	0.918621800787631	0.935428069228962	0.946976008288937	0.865800858544631	0.973196662440037	0.952001487455732	0.930643256395537	0.829483617849068	0.907063071802956	0.935669987138163	0.94857473976696	0.939918005092462
Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.808908549404345	0.731260858773889	0.787019101096045	0.789185257032008	0.826568192224235	0.766883601835058	0.849502487562189	0.777726715686274	0.780551554915453	0.765446584437513	0.839993807210729	0.853579831932773	0.967603337348336	0.641176470588235	0.964768652007572	0.489535941765241	0.979718840879571	0.965813091934959	0.913229322504809	0.986601501749611	0.978789255322371	0.983795700798597	0.986877709300537	0.994195132842152	0.825394231554866	0.777812257564003	0.943969158267121	0.558184998456631	0.876257842506821	0.835563135013091	0.807664868875382	0.832838869704781	0.873110249066454	0.887213345939969	0.859694435062484	0.818417774086379	0.860999111597075	0.870970372938034	0.861556013866339	0.88104050461346	0.981579134152502	0.997180484762348	0.988960450789933	0.98424971976496	0	0.988528564835579	0.97941088628388	0.976243871839673	0.998640996602492	0.999547818222926	0.997738068310337	0.993227990970655	0.991370660637343	0.993647200779845	0.991532579991402	0.99182603459855	0.693139645848797	0.626557447725803	0.565282791817088	0.807177171193908	0.303489771359807	0.535249718965794	0.655380462826976	0.854400107034151	0.798515927781454	0.67663846496377	0.66007060572278	0.639574729812846
Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.911494873178629	0.938548338869803	0.923330013205621	0.91913236888294	0.907180147639349	0.927016868387972	0.890110830169172	0.924978644477768	0.934521892252643	0.939635423608195	0.911494660519368	0.894649410714351	0.612347402883501	0.952073276900467	0.683685977247567	0.994779558922274	0.530942565351822	0.627128862390924	0.999356921588874	0.416860313090498	0.897328170430799	0.902351368214636	0.946002365396319	0.999843110593957	0.917481624074717	0.927652582218379	0.834134489671402	0.987526457259353	0.893364957881481	0.925007231703789	0.937422840864233	0.923542101001481	0.905912155741413	0.891010121634629	0.909244083066494	0.931419831046702	0.934471397132875	0.925197113044424	0.928994787640716	0.907174120351126	0.234314953933838	0.609688105959706	0.093187852271496	0.172349665123217	0.988528564835579	0	0.286663128581365	0.355713568798196	0.999992154873262	0.999971234836182	0.999976464804422	0.999952930162744	0.438539184239145	0.486743417303089	0.460830855760018	0.429554392700536	0.940280264339076	0.952947091959274	0.961439638104148	0.902406022131133	0.980420673450164	0.965096935841617	0.949286136173853	0.880587916140871	0.92573628982929	0.952591664182888	0.963154751323347	0.955985612006849
Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.858049572855252	0.894637863287196	0.870459357052124	0.867012876579203	0.850893113610009	0.879600388414063	0.830399464031488	0.871816438594962	0.901545338832926	0.900693871716205	0.868615368298245	0.842971964644905	0.45335113515513	0.915348778531715	0.570519611910098	0.990632021878943	0.383627946374148	0.477742828310249	0.998854937551687	0.332212312555185	0.911299505841629	0.917446282356344	0.93401615461357	0.999717135239999	0.879438797716275	0.876580966882043	0.777720412819798	0.977930989519665	0.834067686170491	0.879519273491769	0.894875713233435	0.87306725916411	0.846175550305526	0.840270619492153	0.860152951062042	0.884616391725583	0.909198944896053	0.892503119700509	0.898510734317581	0.866658565559259	0.122375591639277	0.760991816007808	0.311423555854511	0.162882297478765	0.97941088628388	0.286663128581365	0	0.091619870246577	0.999985854628012	0.999948134614251	0.999957564484302	0.99991513076934	0.462208540466335	0.591022730665334	0.486595196269968	0.523302231675668	0.894867703020902	0.916753020113016	0.931557257741712	0.831318304321361	0.965031454107543	0.937969997696341	0.910451853599883	0.796545065541158	0.891215145822693	0.916760976926798	0.935052574329224	0.92248380842188
Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.839341042076413	0.883545355313044	0.855052057511155	0.849332808395051	0.821232893302652	0.869080675515922	0.807284098881107	0.85525592045497	0.895069118319666	0.894209679042157	0.853609790243549	0.822622637799473	0.399428912524077	0.902920955535388	0.526037529016229	0.989171503557586	0.339181697137169	0.439363009913497	0.998660480920021	0.378437273823294	0.923813592715064	0.924990954612871	0.934100727939871	0.999678558197311	0.861390324438192	0.858739505640601	0.765225952090696	0.974796957586696	0.814645036605451	0.870100185528757	0.886460795654579	0.861742363259432	0.823587843449829	0.825701499701189	0.847942850223998	0.874728589412806	0.905248501903984	0.885400573288636	0.892619948798981	0.855733210207394	0.174536826359045	0.789802684986941	0.373169524711147	0.227428616010428	0.976243871839673	0.355713568798196	0.091619870246577	0	0.99998365265154	0.999940061028771	0.999950958756314	0.999901919917613	0.507617449058783	0.600123543412322	0.494286798378904	0.530691152466262	0.879624465989614	0.904699698298653	0.92147134705315	0.804310082690025	0.959715475549347	0.928864038101432	0.897418839122251	0.758136033389282	0.87218626291263	0.905437364453165	0.927230603027503	0.911941231878229
Toti_ONT_V1_V9_EMU_EMUdb_Q_1	0.999854563083263	0.999784351076448	0.999835047011602	0.999837093752545	0.99986906424581	0.999818637971163	0.999887806428692	0.9998273828361	0.999818648934563	0.999803497740224	0.999873053486798	0.999891089288632	0.999977603834224	0.999695909989357	0.999975609062047	0.997254004576659	0.999986065177808	0.999976344704959	0.977777777777778	0.999990826010706	0.999981583850264	0.999983197983758	0.999943444245452	0.942857142857143	0.99986531079534	0.999824873763171	0.999960794563513	0.998870056497175	0.999887069452287	0.999838813668601	0.999804139191748	0.999836570152262	0.999881789703883	0.999896537453442	0.999869349359812	0.999824144904599	0.999848062800709	0.999865573329749	0.999854259272754	0.999887090703801	0.999987358121248	0.999998080127172	0.999992451871244	0.999989205429669	0.998640996602492	0.999992154873262	0.999985854628012	0.99998365265154	0	1	0.833333333333333	0.904761904761905	0.999994106952912	0.999995666571572	0.999994217998792	0.999994419206858	0.999748785798024	0.999680613222613	0.999613775345993	0.999852804082233	0.999255213505462	0.999579596412556	0.999711316397229	0.999891667418976	0.999841717888517	0.999704346112151	0.999649512237864	0.999673077970904
Toti_ONT_V1_V9_EMU_EMUdb_Q_2	0.999515304267746	0.999281376881894	0.999450277609807	0.999457097098184	0.999563623669052	0.999395606056027	0.999626077364593	0.999424741852907	0.999395642583024	0.999345164036409	0.999576916567947	0.999600718706329	0.999925348343293	0.999189421956533	0.999918699517482	0.99452804377565	0.999953551455697	0.999913266653788	0.956834532374101	0.999969420409736	0.999938614341531	0.999943994533867	0.999849196026315	0.743589743589744	0.999551116597464	0.999416382152966	0.999856254247034	0.997743512598721	0.999585983665174	0.99940911044263	0.999347301090007	0.999455352523079	0.999606027775042	0.999620689655172	0.99956457371767	0.999413953760952	0.999443009772647	0.999507190538058	0.999465721155014	0.999586061563935	0.999953647225892	0.999992960484319	0.999972323806433	0.999960420478444	0.999547818222926	0.999971234836182	0.999948134614251	0.999940061028771	1	0	0.6	0.793103448275862	0.999978392330456	0.999984110854237	0.999978799492344	0.999979537244076	0.999330319772309	0.999148664467383	0.998970597696712	0.999607554574442	0.998015873015873	0.998879551820728	0.999230473258946	0.999711154839059	0.999472504285903	0.999014875381736	0.998832253167513	0.998910734709438
Toti_ONT_V1_V9_EMU_EMUdb_Q_3	0.999563752696251	0.999353192712638	0.999505222649808	0.999511360860005	0.999607244163212	0.999456012572154	0.999663457044031	0.999482237882928	0.999456045450425	0.999410609037328	0.999619208800508	0.999673303446649	0.999932813007402	0.999088007295942	0.99992682897085	0.991784573254222	0.999958196115955	0.999929035793557	0.934782608695652	0.999972478284602	0.999944752568238	0.999949594798183	0.999830342331473	0.894736842105263	0.999595986802235	0.999474713280999	0.999882388301556	0.996613995485327	0.999661246612466	0.999516518936342	0.999412532637076	0.999509790571639	0.999645411027717	0.999689644470499	0.999608099281515	0.999472527472527	0.999544257646344	0.999596774193548	0.999562841530055	0.999661310352614	0.99996207484319	0.999994240392575	0.999977355784654	0.999967616638571	0.997738068310337	0.999976464804422	0.999957564484302	0.999950958756314	0.833333333333333	0.6	0	0.62962962962963	0.999982320962918	0.999986999771052	0.999982654096669	0.999983257714008	0.999246546672248	0.99904214559387	0.998841773373657	0.999558477237049	0.99776730339866	0.998739319232385	0.999134199134199	0.999675037460959	0.999525228813336	0.999113300492611	0.998948905109489	0.999019554441963
Toti_ONT_V1_V9_EMU_EMUdb_Q_4	0.999127695662709	0.998706803649687	0.999010690043694	0.999022960429897	0.999214642553284	0.998912320986162	0.999327027330168	0.998964743774084	0.998912386706949	0.998821565354021	0.999238562575351	0.999346713606504	0.999865630528744	0.998176845943482	0.999853663295503	0.983636363636364	0.999916393979438	0.999858076622854	0.880701754385965	0.999944957326638	0.999889508188671	0.999899192136987	0.99966071344423	0.811764705882353	0.999192136798169	0.998949702415684	0.999764790434811	0.993239436619718	0.999322607959356	0.999033271570128	0.998825410290711	0.999019821389675	0.999290947766485	0.999379385246608	0.999216352119115	0.998945333098963	0.999088722946462	0.999193710945374	0.999125874125874	0.999322735396482	0.99992415112467	0.999988480818323	0.999954712082062	0.999935234325807	0.993227990970655	0.999952930162744	0.99991513076934	0.999901919917613	0.904761904761905	0.793103448275862	0.62962962962963	0	0.999964642238382	0.999973999711108	0.999965308494215	0.999966515708318	0.998493660822629	0.998085208233605	0.997684887459807	0.999117149373421	0.995539586172717	0.99748022677959	0.998269147555171	0.999350180505415	0.999050682980855	0.998227386872815	0.997898914439127	0.998040069686411
